Vehicle Class,Vehicle Make,Vehicle Model,Fuel Type,Cylinder Capacity Of Engine (c.c.),Body Type,First Registration Vehicle Status,Permitted Gross Vehicle Weight ,Number Of Passenger Seats ,Taxable Value (HK$),Year Of Manufacture
LGV,ISUZU,NMR85F-VI-C,Diesel,2999,DROP SIDE PLATFORM,E,5.2,2,"> 300,000 and <= 500,000",2019
LGV,MERCEDES BENZ,116BT,Diesel,2143,VAN,A,3.05,4,"> 300,000 and <= 500,000",2019
LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2019
LGV,ISUZU,TFS87JE-VI-AT,Diesel,1898,PICK-UP,A,3.05,3,"> 150,000 and <= 300,000",2018
LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 150,000 and <= 300,000",2019
LGV,ISUZU,NPR75HJW-VI-C,Diesel,5193,DROP SIDE PLATFORM,E,5.5,5,"> 300,000 and <= 500,000",2019
LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2019
LGV,KIA,SORENTO PE 2.2 CRDI X 2WD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2019
LGV,MERCEDES BENZ,116BT L,Diesel,2143,VAN,A,3.05,4,"> 300,000 and <= 500,000",2019
LGV,ISUZU,NPR75HH-VI-C,Diesel,5193,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2019
LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2019
LGV,FOTON,BJ1078VEJEA-FP,Diesel,3760,PANTECHNICON,E,5.5,5,"> 150,000 and <= 300,000",2019
LGV,ISUZU,NPR75HH-VI-C,Diesel,5193,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2019
LGV,ISUZU,NPR75HH-VI-C,Diesel,5193,PANTECHNICON,E,5.5,2,"> 300,000 and <= 500,000",2019
LGV,HINO,300 SERIES XZC720R-HKFQW3,Diesel,4009,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2019
LGV,HYUNDAI,H-1 A/T EURO 6 FACELIFT VERSION,Diesel,2497,VAN,A,3.2,5,"> 150,000 and <= 300,000",2018
LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,2,"> 150,000 and <= 300,000",2019
LGV,ISUZU,NHR87E-VI,Diesel,1898,PANTECHNICON(TL),E,3.5,2,"> 150,000 and <= 300,000",2019
LGV,HINO,300 SERIES XZC710R-HKTQV3,Diesel,4009,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2019
LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 150,000 and <= 300,000",2019
LGV,HYUNDAI,H-1 A/T EURO 6 FACELIFT VERSION,Diesel,2497,VAN,A,3.2,5,"> 150,000 and <= 300,000",2019
LGV,ISUZU,NPR75HH-VI-C,Diesel,5193,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2019
LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 150,000 and <= 300,000",2019
LGV,HYUNDAI,H-1 A/T EURO 6 FACELIFT VERSION,Diesel,2497,VAN,A,3.2,5,"> 150,000 and <= 300,000",2019
LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2019
LGV,MERCEDES BENZ,119BT,Diesel,2143,VAN,A,3.05,4,"> 300,000 and <= 500,000",2019
LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,2,"> 150,000 and <= 300,000",2019
LGV,HYUNDAI,H-1 A/T EURO 6 FACELIFT VERSION,Diesel,2497,VAN,A,3.2,5,"> 150,000 and <= 300,000",2019
LGV,HYUNDAI,H-1 A/T EURO 6 FACELIFT VERSION,Diesel,2497,VAN,A,3.2,5,"> 150,000 and <= 300,000",2019
LGV,ISUZU,NPR75HJW-VI-C,Diesel,5193,HEARSE,E,5.5,5,"> 300,000 and <= 500,000",2019
LGV,HYUNDAI,H-1 A/T EURO 6 FACELIFT VERSION,Diesel,2497,VAN,A,3.2,5,"> 150,000 and <= 300,000",2019
LGV,MERCEDES BENZ,116BT L,Diesel,2143,VAN,A,3.05,4,"> 300,000 and <= 500,000",2019
LGV,HYUNDAI,H-1 A/T EURO 6 FACELIFT VERSION,Diesel,2497,VAN,A,3.2,5,"> 150,000 and <= 300,000",2018
LGV,MERCEDES BENZ,116BT,Diesel,2143,VAN,A,3.05,4,"> 300,000 and <= 500,000",2019
LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2019
LGV,ISUZU,NPR75KHE-VI-C,Diesel,5193,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2019
LGV,PEUGEOT,EXPERT TRAVELLER,Diesel,1997,VAN,A,2.82,4,"> 150,000 and <= 300,000",2019
LGV,HINO,300 SERIES XZC710R-HKTQV3,Diesel,4009,SECURITY CARRIER,E,5.5,3,"> 300,000 and <= 500,000",2019
LGV,ISUZU,NPR75HJW-VI-C,Diesel,5193,PANTECHNICON(TL),E,5.5,5,"> 300,000 and <= 500,000",2019
LGV,KIA,SORENTO PE 2.2 CRDI X 2WD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2019
LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2019
LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 150,000 and <= 300,000",2019
LGV,ISUZU,NPR75HJW-VI-C,Diesel,5193,HEARSE,E,5.5,5,"> 300,000 and <= 500,000",2019
LGV,KIA,SORENTO PE 2.2 CRDI V 2WD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2019
LGV,MERCEDES BENZ,116BT L,Diesel,2143,VAN,A,3.05,4,"> 300,000 and <= 500,000",2019
LGV,MITSUBISHI FUSO,FEA21BR1SDAK,Diesel,2998,PANTECHNICON,E,3.51,2,"> 300,000 and <= 500,000",2019
LGV,ISUZU,NPR75HH-VI-C,Diesel,5193,LORRY CRANE,E,5.5,2,"> 300,000 and <= 500,000",2019
LGV,KIA,SORENTO PE 2.2 CRDI GT AWD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2019
LGV,HYUNDAI,H-1 A/T EURO 6 FACELIFT VERSION,Diesel,2497,VAN,A,3.2,5,"> 150,000 and <= 300,000",2019
LGV,ISUZU,NPR75KH-VI-C,Diesel,5193,PANTECHNICON,E,5.5,2,"> 300,000 and <= 500,000",2019
LGV,KIA,SORENTO PE 2.2 CRDI V 2WD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2019
LGV,MERCEDES BENZ,516BT L,Diesel,2143,PLATFORM,E,5.5,2,"> 300,000 and <= 500,000",2017
LGV,MAXUS,V80 SV6 9100/0005132,Diesel,2499,VAN,A,3.2,5,"> 150,000 and <= 300,000",2016
LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2019
LGV,MERCEDES BENZ,116BT L,Diesel,2143,VAN,A,3.05,4,"> 300,000 and <= 500,000",2019
LGV,ISUZU,NPR75HH-VI-C,Diesel,5193,FIXED SIDE PLATFORM,E,5.5,2,"> 300,000 and <= 500,000",2019
LGV,ISUZU,NPR75KH-VI-C,Diesel,5193,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2019
LGV,KIA,SORENTO PE 2.2 CRDI X 2WD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2019
LGV,HINO,300 SERIES XZC720R-HKTQV3,Diesel,4009,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2019
LGV,KIA,SORENTO PE 2.2 CRDI V 2WD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2019
LGV,KIA,SORENTO PE 2.2 CRDI V 2WD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2019
LGV,HYUNDAI,H-1 M/T EURO 6 FACELIFT,Diesel,2497,VAN,A,3.2,5,"> 150,000 and <= 300,000",2019
LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 150,000 and <= 300,000",2019
LGV,ISUZU,NPR75KHE-VI-C,Diesel,5193,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2019
LGV,KIA,SORENTO PE 2.2 CRDI V 2WD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2019
LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2019
LGV,KIA,SORENTO PE 2.2 CRDI V 2WD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2019
LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2019
LGV,ISUZU,NPR75KH-VI-C,Diesel,5193,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2019
LGV,MERCEDES BENZ,116BT L,Diesel,2143,VAN,A,3.05,4,"> 300,000 and <= 500,000",2019
LGV,MERCEDES BENZ,116BT L,Diesel,2143,VAN,A,3.05,4,"> 300,000 and <= 500,000",2019
LGV,MERCEDES BENZ,116BT,Diesel,2143,VAN,A,3.05,4,"> 300,000 and <= 500,000",2019
LGV,HYUNDAI,H-1 A/T EURO 6 FACELIFT VERSION,Diesel,2497,VAN,A,3.2,5,"> 150,000 and <= 300,000",2019
LGV,MERCEDES BENZ,116BT,Diesel,2143,VAN,A,3.05,4,"> 300,000 and <= 500,000",2019
LGV,ISUZU,NPR75KH-VI-C,Diesel,5193,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2019
LGV,FOTON,AUMARK S,Diesel,3760,DROP SIDE PLATFORM,E,5.5,5,"> 150,000 and <= 300,000",2019
LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 150,000 and <= 300,000",2019
LGV,ISUZU,NPR75KH-VI-C,Diesel,5193,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2019
LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2019
LGV,ISUZU,NPR75KHE-VI-C,Diesel,5193,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2019
LGV,HYUNDAI,H-1 M/T EURO 6 FACELIFT,Diesel,2497,VAN,A,3.2,5,"> 150,000 and <= 300,000",2019
LGV,HINO,300 SERIES XZC720R-HKFQW3,Diesel,4009,LORRY CRANE,E,5.5,2,"> 300,000 and <= 500,000",2019
LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2019
LGV,ISUZU,NPR75KHE-VI-C,Diesel,5193,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2019
LGV,KIA,SORENTO PE 2.2 CRDI V 2WD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2019
LGV,VOLKSWAGEN,NEW CADDY MAXI,Diesel,1968,VAN,A,2.28,4,"> 150,000 and <= 300,000",2018
LGV,MERCEDES BENZ,116BT L,Diesel,2143,VAN,A,3.05,5,"> 300,000 and <= 500,000",2019
LGV,MERCEDES BENZ,116BT L,Diesel,2143,VAN,A,3.05,4,"> 300,000 and <= 500,000",2019
LGV,JAC,HFC1073P71K1C2S,Diesel,2970,PANTECHNICON,E,5.5,2,"> 150,000 and <= 300,000",2019
LGV,FORD,TRANSIT 2.0 MCA AT,Diesel,1995,VAN,A,3.4,5,"> 150,000 and <= 300,000",2019
LGV,KIA,SORENTO PE 2.2 CRDI V 2WD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2019
LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2019
LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2019
LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2019
LGV,KIA,SORENTO PE 2.2 CRDI V 2WD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2019
LGV,KIA,SORENTO PE 2.2 CRDI V 2WD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2019
LGV,HYUNDAI,H-1 A/T EURO 6 FACELIFT VERSION,Diesel,2497,VAN,A,3.2,5,"> 150,000 and <= 300,000",2019
LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 150,000 and <= 300,000",2019
LGV,KIA,SORENTO PE 2.2 CRDI V 2WD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2019
LGV,MERCEDES BENZ,116BT,Diesel,2143,VAN,A,3.05,4,"> 300,000 and <= 500,000",2019
LGV,KIA,SORENTO PE 2.2 CRDI V 2WD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2019
LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 150,000 and <= 300,000",2019
LGV,ISUZU,NPR75HH-VI-C,Diesel,5193,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2019
LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 150,000 and <= 300,000",2019
LGV,MERCEDES BENZ,116BT L,Diesel,2143,VAN,A,3.05,4,"> 300,000 and <= 500,000",2019
LGV,HINO,300 SERIES XZC710R-HKTQV3,Diesel,4009,SECURITY CARRIER,E,5.5,4,"> 300,000 and <= 500,000",2019
LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2019
LGV,HYUNDAI,H-1 A/T EURO 6 FACELIFT VERSION,Diesel,2497,VAN,A,3.2,5,"> 150,000 and <= 300,000",2019
LGV,HINO,300 SERIES XZC720R-HKTQV3,Diesel,4009,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2019
LGV,MERCEDES BENZ,116BT,Diesel,2143,VAN,A,3.05,4,"> 300,000 and <= 500,000",2019
LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2019
LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,2,"> 150,000 and <= 300,000",2019
LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 150,000 and <= 300,000",2019
LGV,HINO,300 SERIES XZC720R-HKTQV3,Diesel,4009,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2019
LGV,HYUNDAI,H-1 M/T EURO 6 FACELIFT,Diesel,2497,VAN,A,3.2,5,"> 150,000 and <= 300,000",2019
LGV,ISUZU,NPR75HH-VI-C,Diesel,5193,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2019
LGV,ISUZU,NPR75HH-VI-C,Diesel,5193,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2019
LGV,HINO,300 SERIES XZC720R-HKTQV3,Diesel,4009,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2019
LGV,FORD,TRANSIT 2.0 MCA AT,Diesel,1995,VAN,A,3.4,5,"> 150,000 and <= 300,000",2019
LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2019
LGV,LANDROVER,DISCOVERY 3.0 SDV6,Diesel,2993,VAN,A,3.05,4,"> 500,000",2019
LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 150,000 and <= 300,000",2019
LGV,KIA,SORENTO PE 2.2 CRDI X 2WD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2019
LGV,KIA,SORENTO PE 2.2 CRDI V 2WD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2019
LGV,KIA,SORENTO PE 2.2 CRDI V 2WD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2019
LGV,HINO,300 SERIES XZC710R-HKTQV3,Diesel,4009,PANTECHNICON,E,5.5,2,"> 300,000 and <= 500,000",2019
LGV,KIA,SORENTO PE 2.2 CRDI V 2WD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2019
LGV,JAC,HFC1073P71K1C2S,Diesel,2970,PANTECHNICON(TL),E,5.5,2,"> 150,000 and <= 300,000",2019
LGV,FORD,TRANSIT 430E 2.2D CC,Diesel,2198,DROP SIDE PLATFORM,E,4.3,2,"<= 150,000",2015
LGV,KIA,SORENTO PE 2.2 CRDI V 2WD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2019
LGV,ISUZU,NPR75FH-VI-C,Diesel,5193,PANTECHNICON,E,5.5,2,"> 300,000 and <= 500,000",2019
LGV,KIA,SORENTO PE 2.2 CRDI V 2WD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2019
LGV,HINO,300 SERIES XZC710R-QKFQW3,Diesel,4009,DROP SIDE PLATFORM,E,5.5,5,"> 300,000 and <= 500,000",2019
LGV,HYUNDAI,H-1 A/T EURO 6 FACELIFT VERSION,Diesel,2497,VAN,A,3.2,5,"> 150,000 and <= 300,000",2019
LGV,HYUNDAI,H-1 A/T EURO 6 FACELIFT VERSION,Diesel,2497,VAN,A,3.2,5,"> 150,000 and <= 300,000",2019
LGV,ISUZU,NPR75HH-VI-C,Diesel,5193,FIXED SIDE PLATFORM,E,5.5,2,"> 300,000 and <= 500,000",2019
LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 150,000 and <= 300,000",2019
LGV,KIA,SORENTO PE 2.2 CRDI V 2WD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2019
LGV,HINO,300 SERIES XZC710R-QKFQW3,Diesel,4009,PANTECHNICON(TL),E,5.5,5,"> 300,000 and <= 500,000",2019
LGV,JAC,HFC1073P71K1C2S,Diesel,2970,PANTECHNICON,E,5.5,2,"> 150,000 and <= 300,000",2019
LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2019
LGV,ISUZU,NPR75KH-VI-C,Diesel,5193,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2019
LGV,ISUZU,NPR75HH-VI-C,Diesel,5193,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2019
LGV,KIA,SORENTO PE 2.2 CRDI V 2WD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2019
LGV,ISUZU,NPR75HH-VI-C,Diesel,5193,PANTECHNICON,E,5.5,2,"> 300,000 and <= 500,000",2019
LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2019
LGV,MERCEDES BENZ,119BT L,Diesel,2143,VAN,A,3.05,4,"> 300,000 and <= 500,000",2019
LGV,ISUZU,NPR75HH-VI-C,Diesel,5193,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2019
LGV,MERCEDES BENZ,116BT L,Diesel,2143,VAN,A,3.05,4,"> 300,000 and <= 500,000",2019
LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2019
LGV,ISUZU,NPR75HJW-VI-C,Diesel,5193,FIXED SIDE PLATFORM,E,5.5,5,"> 300,000 and <= 500,000",2019
LGV,KIA,SORENTO PE 2.2 CRDI V 2WD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2019
LGV,HINO,300 SERIES XZC720R-HKFQW3,Diesel,4009,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2019
LGV,ISUZU,NPR75HH-VI-C,Diesel,5193,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2019
LGV,SSANGYONG,STAVIC,Diesel,2157,VAN,A,2.82,4,"> 150,000 and <= 300,000",2019
LGV,HYUNDAI,H-1 A/T EURO 6 FACELIFT VERSION,Diesel,2497,VAN,A,3.2,5,"> 150,000 and <= 300,000",2019
LGV,FOTON,BJ1078VEJEA-FP,Diesel,3760,PANTECHNICON(TL),E,5.5,2,"> 150,000 and <= 300,000",2019
LGV,KIA,SORENTO PE 2.2 CRDI X 2WD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2019
LGV,HINO,300 SERIES XZC720R-HKTQV3,Diesel,4009,PANTECHNICON,E,5.5,2,"> 300,000 and <= 500,000",2019
LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2019
LGV,KIA,SORENTO PE 2.2 CRDI GT AWD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2019
LGV,HINO,300 SERIES XZC720R-HKFQW3,Diesel,4009,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2019
LGV,KIA,SORENTO PE 2.2 CRDI V 2WD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2019
LGV,KIA,SORENTO PE 2.2 CRDI X 2WD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2019
LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2019
LGV,KIA,SORENTO PE 2.2 CRDI X 2WD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2019
LGV,ISUZU,NPR75HH-VI-C,Diesel,5193,PANTECHNICON,E,5.5,2,"> 300,000 and <= 500,000",2019
LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2019
LGV,KIA,SORENTO PE 2.2 CRDI V 2WD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2019
LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2019
LGV,KIA,SORENTO PE 2.2 CRDI V 2WD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2019
LGV,HYUNDAI,H-1 M/T EURO 6 FACELIFT,Diesel,2497,VAN,A,3.2,5,"> 150,000 and <= 300,000",2019
LGV,ISUZU,NPR75HH-VI-C,Diesel,5193,PANTECHNICON,E,5.5,2,"> 300,000 and <= 500,000",2019
LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2019
LGV,KIA,SORENTO PE 2.2 CRDI V 2WD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2019
LGV,PEUGEOT,EXPERT TRAVELLER,Diesel,1997,VAN,A,2.82,4,"> 150,000 and <= 300,000",2019
LGV,HYUNDAI,H-1 A/T EURO 6 FACELIFT VERSION,Diesel,2497,VAN,A,3.2,5,"> 150,000 and <= 300,000",2019
LGV,FOTON,BJ1078VEJEA-FP,Diesel,3760,PANTECHNICON(TL),E,5.5,2,"> 150,000 and <= 300,000",2019
LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 150,000 and <= 300,000",2019
LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2019
LGV,FORD,TRANSIT 430E 2.2D CC,Diesel,2198,DROP SIDE PLATFORM,E,4.3,2,"<= 150,000",2015
LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2019
LGV,KIA,K2500,Diesel,2497,DROP SIDE PLATFORM,E,3.24,2,"> 150,000 and <= 300,000",2016
LGV,HYUNDAI,H-1 A/T EURO 6 FACELIFT VERSION,Diesel,2497,VAN,A,3.2,5,"> 150,000 and <= 300,000",2019
LGV,HINO,300 SERIES XZC700R-HKFQW3,Diesel,4009,SECURITY CARRIER,E,5.5,5,"> 300,000 and <= 500,000",2019
LGV,KIA,SORENTO PE 2.2 CRDI GT AWD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2019
LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2019
LGV,HYUNDAI,H-1 A/T EURO 6 FACELIFT VERSION,Diesel,2497,VAN,A,3.2,5,"> 150,000 and <= 300,000",2019
LGV,ISUZU,NPR75HH-VI-C,Diesel,5193,DROP SIDE P/FORM(TL),E,5.5,2,"> 300,000 and <= 500,000",2019
LGV,ISUZU,NPR75KH-VI-C,Diesel,5193,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2019
LGV,HYUNDAI,H-1 M/T EURO 6 FACELIFT,Diesel,2497,VAN,A,3.2,5,"> 150,000 and <= 300,000",2019
LGV,KIA,SORENTO PE 2.2 CRDI X 2WD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2019
LGV,MERCEDES BENZ,119BT,Diesel,2143,VAN,A,3.05,4,"> 300,000 and <= 500,000",2019
LGV,KIA,SORENTO PE 2.2 CRDI V 2WD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2019
LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2019
LGV,ISUZU,NPR75HH-VI-C,Diesel,5193,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2019
LGV,MERCEDES BENZ,116BT L,Diesel,2143,VAN,A,3.05,4,"> 300,000 and <= 500,000",2019
LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2019
LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2019
LGV,HYUNDAI,H-1 A/T EURO 6 FACELIFT VERSION,Diesel,2497,VAN,A,3.2,5,"> 150,000 and <= 300,000",2019
LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2019
LGV,ISUZU,NPR75KH-VI-C,Diesel,5193,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2019
LGV,ISUZU,NPR75KJW-VI-C,Diesel,5193,FIX SIDE P/FORM(TL),E,5.5,5,"> 300,000 and <= 500,000",2019
LGV,KIA,K2500,Diesel,2497,PANTECHNICON,E,3.24,2,"> 150,000 and <= 300,000",2019
LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2019
LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2019
LGV,ISUZU,NPR75KH-VI-C,Diesel,5193,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2019
LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 150,000 and <= 300,000",2019
LGV,RENAULT,KANGOO Z.E. 33,Electric,-,Van (EX),A,2.27,4,"> 300,000 and <= 500,000",2018
LGV,HINO,300 SERIES XZC710R-HKTQV3,Diesel,4009,SECURITY CARRIER,E,5.5,4,"> 300,000 and <= 500,000",2019
LGV,ISUZU,NPR75HJW-VI-C,Diesel,5193,PANTECHNICON(TL),E,5.5,5,"> 300,000 and <= 500,000",2019
LGV,MERCEDES BENZ,116BT,Diesel,2143,VAN,A,3.05,4,"> 300,000 and <= 500,000",2019
LGV,MERCEDES BENZ,116BT L,Diesel,2143,VAN,A,3.05,4,"> 300,000 and <= 500,000",2019
LGV,ISUZU,NPR75HH-VI-C,Diesel,5193,SECURITY CARRIER,E,5.5,5,"> 300,000 and <= 500,000",2019
LGV,ISUZU,NHR87E-VI,Diesel,1898,PANTECHNICON(TL),E,3.5,2,"> 150,000 and <= 300,000",2019
LGV,TOYOTA,HIACE,Diesel,2755,VAN,A,3.3,5,"> 300,000 and <= 500,000",2019
LGV,KIA,SORENTO PE 2.2 CRDI X 2WD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2019
